"SubscriptionName","RoleName","PrincipalName","PrincipalType","Scope"
"AT Storage Azure Enterprise","Owner",,,"/subscriptions/7444afba-8425-409c-9cf4-6e1de6aeff9d"
"AT Storage Azure Enterprise","User Access Administrator",,,"/subscriptions/7444afba-8425-409c-9cf4-6e1de6aeff9d"
"AT Storage Azure Enterprise","Reader",,,"/subscriptions/7444afba-8425-409c-9cf4-6e1de6aeff9d"
"AT Storage Azure Enterprise","Contributor",,,"/subscriptions/7444afba-8425-409c-9cf4-6e1de6aeff9d"
"AT Storage Azure Enterprise","Reader",,,"/subscriptions/7444afba-8425-409c-9cf4-6e1de6aeff9d"
"AT Storage Azure Enterprise","Owner",,,"/subscriptions/7444afba-8425-409c-9cf4-6e1de6aeff9d"
"AT Storage Azure Enterprise","Reader",,,"/subscriptions/7444afba-8425-409c-9cf4-6e1de6aeff9d"
"AT Storage Azure Enterprise","Contributor",,,"/subscriptions/7444afba-8425-409c-9cf4-6e1de6aeff9d"
"AT Storage Azure Enterprise","Owner",,,"/subscriptions/7444afba-8425-409c-9cf4-6e1de6aeff9d"
"AT Storage Azure Enterprise","Owner",,,"/subscriptions/7444afba-8425-409c-9cf4-6e1de6aeff9d"
"AT Storage Azure Enterprise","User Access Administrator",,,"/"
"AT Storage Azure Enterprise","User Access Administrator",,,"/"
"AT Storage Azure Enterprise","User Access Administrator",,,"/"
"AT Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"AT Storage Azure Enterprise","Storage Blob Data Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"AT Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"AT Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"AT Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"AT Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"AT Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Backup Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Virtual Machine Administrator Login",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Key Vault Administrator",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Azure AI Inference Deployment Operator",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Cognitive Services OpenAI Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Grafana Viewer",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Grafana Viewer",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Security Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Support Request Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Storage File Data SMB Share Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Resource Policy Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AT Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","User Access Administrator",,,"/subscriptions/b24fc1cd-c185-4f96-87f1-4ad94a40a59e"
"AU Microsoft Azure Enterprise","Owner",,,"/subscriptions/b24fc1cd-c185-4f96-87f1-4ad94a40a59e"
"AU Microsoft Azure Enterprise","Reader",,,"/subscriptions/b24fc1cd-c185-4f96-87f1-4ad94a40a59e"
"AU Microsoft Azure Enterprise","Contributor",,,"/subscriptions/b24fc1cd-c185-4f96-87f1-4ad94a40a59e"
"AU Microsoft Azure Enterprise","Reader",,,"/subscriptions/b24fc1cd-c185-4f96-87f1-4ad94a40a59e"
"AU Microsoft Azure Enterprise","Owner",,,"/subscriptions/b24fc1cd-c185-4f96-87f1-4ad94a40a59e"
"AU Microsoft Azure Enterprise","Owner",,,"/subscriptions/b24fc1cd-c185-4f96-87f1-4ad94a40a59e"
"AU Microsoft Azure Enterprise","Owner",,,"/subscriptions/b24fc1cd-c185-4f96-87f1-4ad94a40a59e"
"AU Microsoft Azure Enterprise","Owner",,,"/subscriptions/b24fc1cd-c185-4f96-87f1-4ad94a40a59e"
"AU Microsoft Azure Enterprise","User Access Administrator",,,"/"
"AU Microsoft Azure Enterprise","User Access Administrator",,,"/"
"AU Microsoft Azure Enterprise","User Access Administrator",,,"/"
"AU Microsoft Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"AU Microsoft Azure Enterprise","Storage Blob Data Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"AU Microsoft Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"AU Microsoft Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"AU Microsoft Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"AU Microsoft Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"AU Microsoft Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Backup Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Virtual Machine Administrator Login",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Key Vault Administrator",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Azure AI Inference Deployment Operator",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Cognitive Services OpenAI Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Grafana Viewer",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Grafana Viewer",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Security Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Support Request Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Storage File Data SMB Share Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Resource Policy Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"AU Microsoft Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Owner",,,"/subscriptions/3128a48b-402c-438b-a90d-47e2ae66f8f6"
"BE Storage Azure Enterprise","User Access Administrator",,,"/subscriptions/3128a48b-402c-438b-a90d-47e2ae66f8f6"
"BE Storage Azure Enterprise","Reader",,,"/subscriptions/3128a48b-402c-438b-a90d-47e2ae66f8f6"
"BE Storage Azure Enterprise","Contributor",,,"/subscriptions/3128a48b-402c-438b-a90d-47e2ae66f8f6"
"BE Storage Azure Enterprise","Reader",,,"/subscriptions/3128a48b-402c-438b-a90d-47e2ae66f8f6"
"BE Storage Azure Enterprise","Owner",,,"/subscriptions/3128a48b-402c-438b-a90d-47e2ae66f8f6"
"BE Storage Azure Enterprise","Reader",,,"/subscriptions/3128a48b-402c-438b-a90d-47e2ae66f8f6"
"BE Storage Azure Enterprise","Contributor",,,"/subscriptions/3128a48b-402c-438b-a90d-47e2ae66f8f6"
"BE Storage Azure Enterprise","Owner",,,"/subscriptions/3128a48b-402c-438b-a90d-47e2ae66f8f6"
"BE Storage Azure Enterprise","Owner",,,"/subscriptions/3128a48b-402c-438b-a90d-47e2ae66f8f6"
"BE Storage Azure Enterprise","Owner",,,"/subscriptions/3128a48b-402c-438b-a90d-47e2ae66f8f6"
"BE Storage Azure Enterprise","User Access Administrator",,,"/"
"BE Storage Azure Enterprise","User Access Administrator",,,"/"
"BE Storage Azure Enterprise","User Access Administrator",,,"/"
"BE Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"BE Storage Azure Enterprise","Storage Blob Data Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"BE Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"BE Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"BE Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"BE Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"BE Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Backup Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Virtual Machine Administrator Login",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Key Vault Administrator",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Azure AI Inference Deployment Operator",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Cognitive Services OpenAI Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Grafana Viewer",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Grafana Viewer",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Security Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Support Request Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Storage File Data SMB Share Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Resource Policy Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BE Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","User Access Administrator",,,"/subscriptions/ae84e67e-d14a-4733-b672-9f5e490f04ae"
"BG Storage Azure Enterprise","Reader",,,"/subscriptions/ae84e67e-d14a-4733-b672-9f5e490f04ae"
"BG Storage Azure Enterprise","Contributor",,,"/subscriptions/ae84e67e-d14a-4733-b672-9f5e490f04ae"
"BG Storage Azure Enterprise","Reader",,,"/subscriptions/ae84e67e-d14a-4733-b672-9f5e490f04ae"
"BG Storage Azure Enterprise","Owner",,,"/subscriptions/ae84e67e-d14a-4733-b672-9f5e490f04ae"
"BG Storage Azure Enterprise","Reader",,,"/subscriptions/ae84e67e-d14a-4733-b672-9f5e490f04ae"
"BG Storage Azure Enterprise","Contributor",,,"/subscriptions/ae84e67e-d14a-4733-b672-9f5e490f04ae"
"BG Storage Azure Enterprise","Owner",,,"/subscriptions/ae84e67e-d14a-4733-b672-9f5e490f04ae"
"BG Storage Azure Enterprise","Owner",,,"/subscriptions/ae84e67e-d14a-4733-b672-9f5e490f04ae"
"BG Storage Azure Enterprise","User Access Administrator",,,"/"
"BG Storage Azure Enterprise","User Access Administrator",,,"/"
"BG Storage Azure Enterprise","User Access Administrator",,,"/"
"BG Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"BG Storage Azure Enterprise","Storage Blob Data Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"BG Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"BG Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"BG Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"BG Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"BG Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Backup Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Virtual Machine Administrator Login",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Key Vault Administrator",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Azure AI Inference Deployment Operator",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Cognitive Services OpenAI Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Grafana Viewer",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Grafana Viewer",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Security Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Support Request Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Storage File Data SMB Share Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Resource Policy Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BG Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Reader",,,"/subscriptions/faffb1af-ed72-4366-8046-e64526b3caa1"
"BR Storage Azure Enterprise","Contributor",,,"/subscriptions/faffb1af-ed72-4366-8046-e64526b3caa1"
"BR Storage Azure Enterprise","Reader",,,"/subscriptions/faffb1af-ed72-4366-8046-e64526b3caa1"
"BR Storage Azure Enterprise","Owner",,,"/subscriptions/faffb1af-ed72-4366-8046-e64526b3caa1"
"BR Storage Azure Enterprise","Reader",,,"/subscriptions/faffb1af-ed72-4366-8046-e64526b3caa1"
"BR Storage Azure Enterprise","Contributor",,,"/subscriptions/faffb1af-ed72-4366-8046-e64526b3caa1"
"BR Storage Azure Enterprise","Storage File Data Privileged Contributor",,,"/subscriptions/faffb1af-ed72-4366-8046-e64526b3caa1/resourcegroups/BR_SRV_BACKUP/providers/Microsoft.Storage/storageAccounts/snowflakepfb"
"BR Storage Azure Enterprise","Storage Blob Data Owner",,,"/subscriptions/faffb1af-ed72-4366-8046-e64526b3caa1/resourceGroups/BR_SRV_BACKUP/providers/Microsoft.Storage/storageAccounts/snowflakepfb/blobServices/default/containers/snowflakepfbfiles"
"BR Storage Azure Enterprise","Storage Blob Data Owner",,,"/subscriptions/faffb1af-ed72-4366-8046-e64526b3caa1/resourceGroups/BR_SRV_BACKUP/providers/Microsoft.Storage/storageAccounts/brstoragehypervbkp/blobServices/default/containers/brstoragehypervbkpapps"
"BR Storage Azure Enterprise","Defender Agentless VM Scan",,,"/subscriptions/faffb1af-ed72-4366-8046-e64526b3caa1"
"BR Storage Azure Enterprise","Owner",,,"/subscriptions/faffb1af-ed72-4366-8046-e64526b3caa1"
"BR Storage Azure Enterprise","Owner",,,"/subscriptions/faffb1af-ed72-4366-8046-e64526b3caa1"
"BR Storage Azure Enterprise","Owner",,,"/subscriptions/faffb1af-ed72-4366-8046-e64526b3caa1"
"BR Storage Azure Enterprise","User Access Administrator",,,"/"
"BR Storage Azure Enterprise","User Access Administrator",,,"/"
"BR Storage Azure Enterprise","User Access Administrator",,,"/"
"BR Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"BR Storage Azure Enterprise","Storage Blob Data Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"BR Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"BR Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"BR Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"BR Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/mg-filiales"
"BR Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Backup Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Reader",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Owner",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Virtual Machine Administrator Login",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Key Vault Administrator",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Azure AI Inference Deployment Operator",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
"BR Storage Azure Enterprise","Cognitive Services OpenAI Contributor",,,"/providers/Microsoft.Management/managementGroups/a899d509-e790-454b-b3fe-4b581016bdc5"
